ID;PudoPagar;Estudiante;Ingresos;Cuenta
987;0;No;3161680;3988670
988;0;No;5608915;1204208
989;0;No;3181535;3311579
990;0;Si;1543240;5281828
991;0;No;4301554;3705438
992;0;No;4228468;0
993;0;No;4112321;4909772
994;0;No;4278138;7849178
995;0;No;4559611;682528
996;0;Si;1811743;3659759
997;0;No;3204093;3589054
998;0;Si;1826218;5025881
999;0;No;3119291;2809642
1000;1;No;4499829;101661341341
1001;0;No;4670474;3194087
1002;0;Si;1152900;5524748
1003;0;No;2951403;0
1004;0;No;3429060;3168833
1005;0;Si;2089408;7630126
1006;0;No;4302633;2613831
1007;0;No;4738172;4265516
1008;0;No;3933886;6126126
1009;0;Si;2204778;7798139
1010;0;No;3493249;1301700
1011;0;No;5050537;6604716
1012;0;No;4508939;7218242
1013;0;No;3030361;3958191
1014;0;No;3344549;4613332
1015;0;No;3588755;403764
1016;0;No;3472802;966793
1017;0;No;4551902;4695493
1018;0;No;3078716;6684015
1019;1;No;4980329;7443898
1020;0;Si;1370921;1875984
1021;0;Si;1897819;3866906
1022;0;No;4460066;2907116
1023;0;No;4314777;2305251
1024;1;Si;2539820;7122797
1025;0;Si;1713985;5696981
1026;0;No;4167373;5161016
1027;0;No;4455622;483209
1028;0;No;4267871;1693897
1029;0;Si;1379319;6657127
1030;0;No;3447962;0
1031;0;No;4243669;3081270
1032;0;No;3014664;2999004
1033;0;Si;2090445;7332814
1034;0;No;4992532;2966519
1035;0;No;4943295;3934906
1036;0;No;4875331;4634927
1037;0;No;3746264;5877102
1038;0;Si;2329584;8488748
1039;0;No;5420319;2877572
1040;0;No;5440448;6931512
1041;0;Si;2315272;6111225
1042;0;No;2690558;7780971
1043;0;No;5282153;5519609
1044;1;No;4021462;7480361
1045;0;Si;2592032;4878214
1046;0;Si;2340306;3905871
1047;0;Si;1893984;4702177
1048;0;No;3253122;1876648
1049;0;No;5177046;3139381
1050;0;No;4937196;6521916
1051;0;No;3753433;7481162
1052;0;Si;1585148;5027969
1053;0;No;4606085;4144289
1054;0;Si;1890338;5721793
1055;0;No;4253799;6930960
1056;0;Si;1145361;6609026
1057;0;No;3576571;5605756
1058;0;No;4596635;2739317
1059;0;No;4246156;4069987
1060;0;No;5216601;375920
1061;0;No;2862113;2991096
1062;0;Si;1230802;315182
1063;0;No;4864225;0
1064;0;No;3592916;7768517
1065;0;No;4642000;4068580
1066;0;No;4287501;6930884
1067;0;No;4369352;4668837
1068;0;Si;2013465;6200478
1069;0;No;3378166;0
1070;0;No;3083380;3067909
1071;0;No;5312548;1267584
1072;0;Si;1709448;4739429
1073;0;Si;1610057;564060
1074;0;Si;1889282;4135207
1075;0;No;4390009;2423397
1076;0;Si;2515773;1356249
1077;0;No;5250974;5091245
1078;0;No;4373077;0
1079;0;Si;1642149;0
1080;0;No;3655546;5509019
1081;0;Si;1891304;7359489
1082;0;No;4070762;5288566
1083;0;No;1762617;1762753
1084;0;No;5063589;5149097
1085;0;No;3596479;6543315
1086;0;Si;1053753;7908952
1087;0;No;5371022;4590595
1088;0;No;4032356;3189001
1089;0;No;3846824;1845209
1090;0;Si;1849996;4925463
1091;0;No;3242881;1534785
1092;0;No;4371541;6029566
1093;0;No;4050492;5397515
1094;0;No;4004642;2776442
1095;0;No;3929398;4525058
1096;0;Si;2087027;6744780
1097;0;Si;1925224;7309166
1098;0;No;2981136;2217235
1099;1;No;5150887;10120525
1100;0;No;3936814;7582756
1101;0;Si;1825629;2602788
1102;0;No;4450192;4252740
1103;0;No;4991997;4632448
1104;0;Si;961196;6379121
1105;0;No;2068424;1247992
1106;0;Si;1937282;7822357
1107;0;No;3763998;2215878
1108;0;No;3399199;1617735
1109;0;Si;2494962;2561601
1110;0;Si;1415491;2623803
1111;0;No;3866100;3707102
1112;0;Si;1430511;9970246
1113;0;No;2400089;5878576
1114;0;No;4124385;1420244
1115;0;No;3910931;2827527
1116;0;No;3115037;238728
1117;0;No;4508332;3884774
1118;0;No;6552681;1768695
1119;0;No;5359442;380661
1120;0;No;4599464;4198018
1121;0;Si;2242554;3772420
1122;0;Si;2363027;4165604
1123;0;No;2754895;1386475
1124;0;No;3709187;7973486
1125;0;No;4039348;0
1126;0;Si;1423609;6408085
1127;0;No;4017495;7348519
1128;0;No;3816569;0
1129;0;No;4661173;4457016
1130;0;No;5151806;2468825
1131;0;Si;2430665;4423070
1132;0;No;3258275;0
1133;0;No;4794460;5142602
1134;0;Si;1327591;2129159
1135;0;No;5248976;5661790
1136;0;No;4621846;4826369
1137;1;No;5150429;12495084
1138;0;Si;1134684;7175906
1139;0;Si;863796;6955982
1140;0;Si;1766555;9022067
1141;0;Si;1922923;1608975
1142;0;No;4193170;7533349
1143;1;Si;1210432;7011338
1144;1;No;3888197;6897154
1145;0;No;5718233;6164894
1146;0;No;3575587;674290
1147;0;Si;1878734;2114570
1148;0;No;2178525;6867821
1149;0;No;5559156;3307129
1150;0;No;2742567;7138592
1151;0;No;3945977;4693189
1152;0;No;5648306;3042145
1153;0;No;4696514;7387662
1154;0;Si;1787629;7352944
1155;0;Si;2073963;7442994
1156;0;No;4960801;0
1157;0;Si;1956627;1640192
1158;0;Si;2108732;6669031
1159;0;No;4059329;3822674
1160;0;No;5210620;551633
1161;1;Si;1494752;12513425
1162;0;No;3659276;3021578
1163;0;Si;2264504;7976441
1164;0;No;5007626;0
1165;0;No;5090214;2203188
1166;0;Si;1337251;4384593
1167;0;No;3556696;6834452
1168;0;No;3279505;5649880
1169;0;No;5686207;5385104
1170;0;No;2604000;7055371
1171;0;No;4578849;0
1172;0;No;2735581;4308265
1173;0;No;5648354;5928306
1174;0;No;5710042;4507770
1175;0;Si;1484199;3868651
1176;0;No;3071664;6939867
1177;0;No;3735594;6038474
1178;0;Si;1258740;2278582
1179;0;Si;1911007;2754475
1180;0;Si;2296518;7424027
1181;0;Si;1526171;2208131
1182;0;No;2805678;4052060
1183;0;No;4981090;5685199
1184;0;Si;1387097;7012039
1185;0;No;2937493;7709064
1186;0;No;6304122;4494904
1187;0;Si;1870296;3501656
1188;0;Si;2379555;4477290
1189;0;No;4848938;3850661
1190;0;No;5377902;4209759
1191;0;No;3044925;221568
1192;0;No;4225749;1886502
1193;0;No;4921625;1324006
1194;0;No;3734190;2610108
1195;0;No;4186656;8409580
1196;0;No;5542155;5347697
1197;0;No;3792597;1878505
1198;0;Si;1983597;3354958
1199;0;No;4930555;1594563
1200;0;Si;2531485;4775601
1201;0;No;2490200;5618967
1202;0;No;3483625;4967904
1203;0;No;5455912;1394026
1204;0;No;4415016;7766448
1205;0;No;3452289;0
1206;0;No;3649747;2417957
1207;0;Si;1853443;1557653
1208;0;No;3299415;2681269
1209;0;No;2748390;638540
1210;1;Si;2389888;7536670
1211;0;No;4094661;6755180
1212;0;No;4275177;3615995
1213;0;Si;2261842;5206014
1214;0;No;3424669;5510551
1215;0;Si;1641971;2101851
1216;1;No;3667561;6392037
1217;0;No;5274181;2712348
1218;0;No;4717561;2009145
1219;0;No;5111432;2532529
1220;0;No;2349830;5802498
1221;0;No;5660560;6388980
1222;0;Si;1897391;6003122
1223;0;Si;1155670;7092930
1224;0;Si;1459284;2401699
1225;0;No;3113972;1852650
1226;0;No;5113827;3688426
1227;0;No;4136668;2509607
1228;0;No;3044155;8411006
1229;0;Si;2107399;4067264
1230;0;No;4693762;3419131
1231;0;Si;1519725;5183002
1232;0;Si;2494504;2355717
1233;0;No;3970704;1682098
1234;0;Si;1313683;2218615
1235;0;No;3526912;4835694
1236;0;No;1570622;2746380
1237;0;No;1797474;8005800
1238;0;No;5969529;4510689
1239;0;No;3755355;0
1240;0;No;4174432;7165918
1241;0;Si;1337605;2513989
1242;0;No;3585893;2167264
1243;0;No;3675050;2032134
1244;0;No;5661082;4677405
1245;0;Si;1216084;7729153
1246;0;No;1981133;469703
1247;0;Si;2405037;962056
1248;0;No;2401552;3584601
1249;0;Si;2122242;5785698
1250;0;No;3956063;360849
1251;0;Si;2046403;7086341
1252;0;No;3845264;5977420
1253;0;No;5500727;2795593
1254;0;No;3749969;0
1255;0;No;2524310;1796129
1256;1;Si;2383646;10616846
1257;0;No;2035350;6582712
1258;0;No;3451361;5861504
1259;0;No;3682833;7265418
1260;0;Si;1232724;1619785
1261;0;No;2734603;5762753
1262;0;No;5766212;6669991
1263;0;No;3799221;3548293
1264;0;No;3312685;3656546
1265;0;Si;1974204;1396578
1266;0;No;1705937;0
1267;0;Si;1650181;3153522
1268;0;No;3126810;2715186
1269;0;No;2790659;3094408
1270;0;Si;2522298;5265809
1271;0;Si;1962258;0
1272;0;Si;1703234;8811761
1273;0;No;4394324;0
1274;0;No;3036672;2345760
1275;0;No;3288130;3498813
1276;0;No;4261158;2230714
1277;0;No;3968280;2855900
1278;0;No;4486415;4761674
1279;0;No;5568247;2923335
1280;0;No;4775012;871839
1281;0;Si;1529926;3359009
1282;0;No;5358576;6697778
1283;0;No;4923271;0
1284;0;Si;2110120;7895355
1285;0;No;4019384;4586618
1286;0;No;2596206;1257141
1287;0;No;3838529;4991810
1288;0;No;4224622;4141163
1289;0;Si;1694303;7501415
1290;0;No;2673109;5713190
1291;0;Si;1673752;7075994
1292;0;No;3351293;993655
1293;0;No;4166274;1708846
1294;0;Si;1271621;733677
1295;0;No;3054780;7881535
1296;0;No;2405348;9152358
1297;0;No;3452604;1844004
1298;0;Si;2363655;5132881
1299;0;No;3622551;0
1300;0;No;4012240;1206680
1301;0;No;4489559;6360269
1302;0;No;4939503;1806004
1303;0;No;3202360;7320050
1304;0;Si;1844566;4075387
1305;0;Si;1643064;5130641
1306;0;No;3046638;3153628
1307;0;No;1605430;8120632
1308;0;No;4496505;3723663
1309;0;No;3617060;7196484
1310;0;Si;1303312;7455255
1311;0;Si;1333424;0
1312;0;No;2720666;5813499
1313;0;No;3406488;7317966
1314;0;Si;1553624;6548488
1315;0;No;3793609;4603237
1316;0;Si;1891261;31594
1317;0;No;5694644;644956
1318;0;Si;2114931;6616445
1319;0;No;1523332;1916079
1320;0;No;3226512;1336905
1321;0;No;4810981;2145373
1322;0;No;5103575;3555019
1323;0;Si;1213504;1547621
1324;0;Si;1407017;6589631
1325;0;No;5550307;2136664
1326;0;No;3147155;4364285
1327;0;No;3888604;5527781
1328;0;No;5941678;3390095
1329;0;Si;1792965;5823154
1330;0;No;3390458;1074508
1331;0;No;5095248;3607934
1332;0;Si;1828222;1121694
1333;0;Si;1380935;5996189
1334;0;No;3727828;2900273
1335;0;No;3473939;4107468
1336;0;No;3784913;3014315
1337;0;Si;1402159;1888838
1338;0;No;3843116;3638163
1339;0;Si;1853830;3002154
1340;0;No;2668233;4967958
1341;0;No;4723545;5482935
1342;0;No;4347464;8016667
1343;0;No;3063730;5734857
1344;0;No;5804999;6710877
1345;0;Si;1984770;8318435
1346;0;No;4130825;5026240
1347;0;No;2506349;4814475
1348;0;Si;2712817;5463103
1349;0;No;4328790;4596717
1350;0;Si;2002169;884203
1351;0;No;3881818;2303022
1352;0;Si;2059353;3912724
1353;0;No;5695136;3068715
1354;0;No;3965895;1810517
1355;0;No;4967235;4308410
1356;0;Si;1938948;4682367
1357;0;No;6856499;6113685
1358;0;No;4414522;3972434
1359;0;No;1357356;0
1360;1;No;4072510;11104831
1361;0;No;3806340;2616081
1362;1;No;4234683;9536887
1363;0;Si;1880472;9047317
1364;0;No;3228339;6961307
1365;0;No;3587002;6747332
1366;0;No;5159575;3108681
1367;0;Si;1847519;6367910
1368;0;No;1735576;3181203
1369;0;No;3319240;3402259
1370;0;No;2793652;4184249
1371;0;Si;1916907;5575534
1372;0;Si;1614758;3998717
1373;0;Si;2007081;4981934
1374;0;No;3345590;8164040
1375;0;No;2445265;2199187
1376;0;No;5052368;1383727
1377;0;No;2282410;8576575
1378;0;No;2904256;4243468
1379;0;Si;1914482;1617517
1380;0;No;2497321;3968061
1381;0;No;3944396;3060392
1382;0;Si;1490707;7092145
1383;0;Si;1913963;7334697
1384;0;Si;1989603;2203950
1385;0;No;5343262;0
1386;0;No;4657177;4425901
1387;0;No;4245161;3179849
1388;0;No;3289480;3324082
1389;0;No;3428126;5501194
1390;0;Si;1342231;8031602
1391;0;Si;2089231;8522139
1392;0;No;3980000;6479958
1393;0;No;2294313;2342061
1394;0;No;4474512;1518916
1395;0;No;3377489;4858545
1396;1;No;4978746;8792105
1397;0;Si;2462196;6673506
1398;0;No;4019447;4913496
1399;0;No;1468010;260194
1400;0;No;2501080;2007518
1401;0;No;4018653;7284247
1402;0;No;4267839;3864623
1403;0;Si;1423811;9221809
1404;0;Si;2136294;5077557
1405;0;No;3121024;4943390
1406;0;No;4570484;5363721
1407;0;No;3983535;7884503
1408;0;No;3397671;4200526
1409;0;Si;1902219;6052195
1410;0;Si;1343184;3572748
1411;0;Si;1637393;3035470
1412;0;No;4307119;2066818
1413;0;No;3499058;5921060
1414;0;No;2799658;1368011
1415;0;Si;978857;4359076
1416;0;No;4639745;8622784
1417;0;Si;1566158;5537002
1418;0;Si;1842030;5807037
1419;0;Si;1794174;538013
1420;0;No;4271989;682110
1421;0;No;3028894;3410180
1422;0;Si;1834274;3957652
1423;0;No;4313455;2289345
1424;0;No;3640304;7574816
1425;0;No;3776304;4080469
1426;0;No;4195212;6209771
1427;0;No;4921471;4661013
1428;0;No;4696279;3040542
1429;0;Si;1542321;3137966
1430;0;Si;2278692;2965276
1431;0;No;3114075;936551
1432;0;No;3953833;3682379
1433;0;Si;2369871;4190406
1434;0;No;4373718;2557580
1435;0;No;6579892;1776798
1436;0;No;2409835;5691983
1437;0;No;5380632;4140025
1438;0;No;5122492;6092765
1439;0;No;3425052;1580061
1440;0;Si;1486661;2402349
1441;0;No;3950284;762515
1442;0;No;4668998;5646582
1443;0;Si;1495855;4436453
1444;0;No;3418494;4692185
1445;0;No;4397269;5383327
1446;1;No;3573546;7877439
1447;0;No;4310439;740730
1448;1;No;4960488;9328179
1449;0;Si;1410982;3168846
1450;0;Si;2342214;0
1451;0;No;5080036;4614086
1452;0;No;2852137;23561
1453;0;No;4296864;5990880
1454;0;No;4381496;8633093
1455;0;No;3048506;5376099
1456;0;Si;1474014;4419618
1457;0;No;4762531;5496465
1458;0;No;4545693;4744826
1459;0;Si;2294816;4073150
1460;0;No;3598923;3436465
1461;0;No;3257861;3468358
1462;0;No;2852622;4074216
1463;0;No;5955587;5159873
1464;0;No;6205499;6597418
1465;0;No;5155111;6830130
1466;0;No;5548722;5167275
1467;0;No;5023145;0
1468;0;No;5437289;4287912
1469;0;No;3395974;5781448
1470;0;No;3400586;8566318
1471;0;Si;1507634;4514904
1472;0;Si;1617931;1060211
1473;0;No;5114943;3164020
1474;0;Si;1957139;1890106
1475;0;No;4393486;4997690
1476;0;No;4904378;4854263
1477;0;No;3546624;6595938
1478;0;No;5957665;1431650
1479;0;No;3972377;4152859
1480;0;Si;1939574;3287661
1481;0;No;5770464;3933205
1482;0;No;4067533;555310
1483;0;No;2783868;1491183
1484;0;Si;1980246;4099293
1485;1;No;4460743;8953375
1486;0;No;4420733;4417360
1487;0;Si;1784452;1924157
1488;1;No;3878536;7838054
1489;0;Si;1814807;4638864
1490;0;No;2861671;3981631
1491;0;No;3243806;3262767
1492;0;No;4469050;1575061
1493;0;No;3875645;8048987
1494;0;No;5795077;4258981
1495;0;No;4452727;2301039
1496;0;No;4148494;6019145
1497;1;No;3898886;10374038
1498;0;No;3792611;6218542
1499;0;Si;1945761;6865189
1500;0;No;5289225;-22470634
1501;0;No;-6954195;632793
1502;0;No;-2424394;1936181
1503;1;Si;-1177023;11664391
1504;0;No;-2441113;6797192
1505;0;No;-5836039;2346659
1506;0;No;-4008669;556475
1507;0;No;-5435573;7219376
1508;0;No;-5156003;1984102
1509;0;Si;-1516049;730756
1510;0;No;-3661583;3036000
1511;0;No;-4641695;8540750
1512;0;No;-5370254;4782667
1513;0;Si;-1614819;3383066
1514;0;Si;-1719415;1191591
1515;0;Si;-1596761;0
1516;0;Si;-1306557;3703690
1517;0;Si;-1181055;4668558
1518;0;No;-3374070;4300172
1519;0;No;-3115214;5164704
1520;0;No;-3694995;0
1521;0;No;-5147114;4176367
1522;0;No;-3507351;942044
1523;0;No;-4363130;2531625
1524;0;No;-3595564;2483759
1525;0;Si;-1581973;3695897
1526;0;Si;-2013092;4582685
1527;0;No;-3722727;7798761
1528;0;No;-4498320;1961198
1529;0;No;-3971895;5329128
1530;0;No;-4809174;2618544
1531;0;No;-3919903;3947824
1532;0;No;-3822226;4025977
1533;0;No;-4514227;6277717
1534;0;No;-4425577;3274044
1535;0;No;-5152850;3583825
1536;0;No;-3231842;3430362
1537;0;No;-2947902;7651850
1538;0;No;-2969715;4396869
1539;0;No;-3727317;3691639
1540;0;No;-4915616;8237134
1541;0;Si;-2137125;2516083
1542;0;No;-4039941;1075127
1543;0;Si;-2482005;4103282
1544;0;No;-5614111;4953374
1545;0;Si;-1554678;4570532
1546;0;Si;-897091;5105058
1547;0;No;-3577340;5717157
1548;0;Si;-1522426;3816987
1549;1;No;-4215236;7661632
1550;0;No;-3955104;9303706
1551;0;No;-2778145;5506482
1552;0;No;-4387329;2709984
1553;0;Si;-298128;3482918
1554;0;No;-3063557;7681161
1555;0;No;-3378290;6665987
1556;0;Si;-1805645;4347546
1557;0;No;-4091612;5242761
1558;0;No;-3267042;60396
1559;0;No;-3427659;3496913
1560;0;No;-4865358;4277132
1561;0;Si;-2016431;2811521
1562;0;No;-2866075;310850
1563;0;No;-4500526;4889449
1564;0;No;-6089036;8427253
1565;0;No;-2167949;6288977
1566;0;No;-5337495;3358922
1567;0;No;-3849309;315487
1568;0;No;-2895327;3431922
1569;0;No;-4036854;2914724
1570;0;No;-3231637;4043126
1571;0;No;-1770522;5389902
1572;0;Si;-2275526;8580449
1573;0;No;-3120629;2088638
1574;0;No;-4249396;6504976
1575;0;No;-4632854;4483391
1576;0;No;-1358600;684142
1577;0;No;-3887148;145875
1578;0;No;-3544592;1414548
1579;0;No;-1907185;4292713
1580;0;No;-2769011;4320236
1581;0;No;-4220321;6129875
1582;0;No;-3802830;3482144
1583;0;Si;-2648072;9201090
1584;0;Si;-1671762;6137426
1585;0;No;-3954329;8583376
1586;0;No;-1173225;1653112
1587;0;Si;-1771085;4578284
1588;0;No;-3457900;665485
1589;0;No;-3329347;2103058
1590;0;No;-2719626;5290294
1591;1;No;-3436264;9860834
1592;0;No;-4364614;3951195
1593;0;No;-4015871;658124
1594;0;No;-3746848;0
1595;0;Si;-1763880;531253
1596;0;Si;-2140704;3561269
1597;0;No;-4462694;4531116
1598;0;No;-4973564;637050
1599;0;No;-4859570;8490360
1600;0;Si;-1898940;7240178
1601;0;No;-4050782;3557197
1602;0;No;-5269673;1633145
1603;0;No;-5937271;1764719
1604;0;Si;-1552258;6235336
1605;0;No;-4789917;2195345
1606;0;No;-4071145;5151050
1607;0;No;-3316806;0
1608;0;No;-5145754;5566383
1609;0;No;-4019984;6705389
1610;1;Si;-1802111;11349735
1611;0;No;-2773761;6921325
1612;0;No;-3272451;0
1613;0;No;-4276247;3729066
1614;0;No;-4191552;4548168
1615;0;No;-5739728;981870
1616;0;No;-4136546;4330873
1617;0;Si;-2496036;7303738
1618;0;No;-4485156;3803884
1619;0;Si;-1035494;5826416
1620;0;No;-3927483;5427128
1621;0;Si;-1864150;3621928
1622;0;No;-2736542;574422
1623;0;No;-5250748;3972938
1624;0;No;-2881127;5466283
1625;0;No;-4819840;4719689
1626;1;No;-5567172;9305304
1627;0;No;-3313071;4504194
1628;0;Si;-2334407;8413981
1629;0;No;-2661256;980977
1630;0;No;-2918184;5905619
1631;0;Si;-1314218;5505790
1632;0;Si;-1491482;7534302
1633;0;Si;-1737406;6069203
1634;0;Si;-1744590;2736232
1635;0;No;-3489072;8542870
1636;0;No;-3625716;1240207
1637;0;No;-4577621;1931325
1638;0;No;-3570817;2637316
1639;0;No;-5116198;7734213
1640;0;No;-4721443;0
1641;0;No;-5578120;0
1642;0;No;-4752018;4777332
1643;0;Si;-1693233;3754310
1644;0;Si;-1220958;6278741
1645;0;No;-3590247;4090304
1646;0;Si;-1133742;7346833
1647;0;No;-4685375;1658604
1648;1;No;-5150857;7282730
1649;0;Si;-1953273;6454271
1650;0;Si;-1268582;3555152
1651;0;No;-3324004;3671586
1652;0;No;-4813382;1646094
1653;0;No;-3506879;6157531
1654;0;No;-2853911;4235271
1655;0;No;-5511990;4057145
1656;0;Si;-1535944;8284288
1657;0;Si;-1434429;7735766
1658;0;Si;-1304120;2953594
1659;0;Si;-1509278;4469832
1660;0;No;-3406644;0
1661;0;No;-5173070;4000773
1662;0;Si;-1236186;3427613
1663;0;No;-6857910;6313787
1664;0;No;-4985669;3850575
1665;0;No;-3512374;5905002
1666;0;Si;-1781997;2638269
1667;0;No;-3920990;2207450
1668;0;No;-3834057;4609872
1669;0;Si;-1463718;4376812
1670;0;No;-6630477;5165606
1671;0;No;-4082245;5233718
1672;0;Si;-2337393;6598532
1673;0;Si;-2676891;3492561
1674;0;No;-4702101;2854907
1675;0;No;-3389793;4212709
1676;0;No;-4725606;0
1677;0;No;-4454749;4251924
1678;0;Si;-1279951;4815940
1679;0;No;-4214987;5681656
1680;0;Si;-1494132;9727452
1681;0;Si;-1304932;7212718
1682;0;No;-3992570;678145
1683;0;No;-3678305;2119385
1684;0;No;-2891754;1498898
1685;0;Si;-1760746;3507697
1686;0;No;-3926339;1416036
1687;0;Si;-1140254;6789249
1688;0;Si;-1102091;6639321
1689;0;Si;-1517921;4732250
1690;0;No;-5310225;3317526
1691;0;No;-4751985;579200
1692;0;No;-3771584;4002431
1693;0;No;-5241386;3200319
1694;0;No;-2740514;4386415
1695;0;Si;-1555225;6910438
1696;0;No;-5091025;3756973
1697;0;No;-3989327;0
1698;0;No;-2961389;5603516
1699;0;Si;-2848314;6560257
1700;0;No;-2258162;1945277
1701;0;No;-5802964;4308452
1702;0;No;-3886414;5396980
1703;1;No;-3182173;9466449
1704;0;No;-5585327;1687480
1705;0;No;-4558057;5711759
1706;0;Si;-1374133;4235282
1707;0;Si;-2446949;7876191
1708;0;Si;-1969035;2016735
1709;0;Si;-2539840;2832616
1710;1;Si;-2569450;10048429
1711;0;No;-5013909;4772991
1712;0;No;-4551467;5289702
1713;0;No;-2826509;1906937
1714;0;No;-3555578;3965934
1715;0;No;-5441979;5394552
1716;0;Si;-2118924;6555492
1717;0;No;-3718655;191478
1718;0;No;-3651392;3781083
1719;0;No;-5624507;284347
1720;0;No;-3031589;5948740
1721;0;No;-5150750;6686954
1722;0;Si;-1670302;6277496
1723;0;No;-4277758;6059340
1724;0;No;-5006902;1594386
1725;0;No;-3859591;1680353
1726;0;No;-3104341;4672452
1727;0;No;-4272130;4062441
1728;0;No;-3793795;5923420
1729;0;Si;-715354;8688038
1730;0;No;-3630394;470604
1731;0;No;-3300234;4973372
1732;0;No;-2180922;0
1733;0;No;-4456377;5032344
1734;0;No;-4777993;1659614
1735;0;No;-2327867;4835676
1736;0;No;-2687847;660792
1737;0;No;-3097521;4068705
1738;0;Si;-1598624;0
1739;0;No;-3881461;2646325
1740;0;No;-4094456;3715280
1741;0;No;-4554094;138506
1742;0;No;-4421454;6499623
1743;0;No;-2707477;4532709
1744;0;No;-5355655;7255897
1745;0;No;-4855809;5137833
1746;0;No;-4097473;5236137
1747;0;No;-2898904;7263016
1748;0;Si;-2029117;5952721
1749;1;No;-3552521;9294523
1750;0;Si;-1269941;5762601
1751;0;No;-3737283;4157976
1752;0;No;-3462262;4613483
1753;0;Si;-1394489;2347282
1754;0;No;-4128883;2374146
1755;0;Si;-1030086;7426361
1756;0;Si;-1997789;4716738
1757;0;No;-2742700;8947323
1758;0;No;-2183517;3297716
1759;0;Si;-2403254;6597670
1760;0;Si;-1893468;2571841
1761;0;No;-4003601;6222326
1762;0;No;-4123777;4734050
1763;0;Si;-1101961;2678430
1764;0;No;-3302600;3414092
1765;0;No;-3855357;5952430
1766;0;No;-4274913;855006
1767;0;Si;-2685437;6190083
1768;0;No;-3603458;5185788
1769;0;Si;-1912123;2324177
1770;0;No;-6521107;623495
1771;0;No;-4468283;3336015
1772;0;No;-5030148;5555305
1773;0;No;-3374044;5711983
1774;0;No;-4425733;3894151
1775;0;No;-4772756;7060124
1776;0;No;-5200940;4930409
1777;0;No;-3272114;6258920
1778;0;No;-3339846;745122
1779;0;No;-4348057;2325428
1780;0;No;-4102210;5155634
1781;1;No;-3151534;7390620
1782;0;No;-3579847;3945004
1783;0;Si;-1408645;3951480
1784;0;Si;-1608291;5617975
1785;0;No;-4010138;6850547
1786;0;No;-4196975;1982568
